"","id","reference","authors","consortium","title","journal","pubmed","remark"
"760",269416001,"1  (bases 1 to 231)","Bell,L.D., Boseley,P.G. and Porter,A.G.",NA,"Structure and properties of modified interferons","Patent: US 4769233-A 3 06-SEP-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"761",269417001,"1  (bases 1 to 137)","Bell,L.D., Boseley,P.G. and Porter,A.G.",NA,"Structure and properties of modified interferons","Patent: US 4769233-A 4 06-SEP-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"762",269449001,"1  (bases 1 to 21)","Rutter,W.J.",NA,"Expression linkers","Patent: US 4769326-A 1 06-SEP-1988;	The Regents of the University of California;",NA,NA
"763",269450001,"1  (bases 1 to 30)","Rutter,W.J.",NA,"Expression linkers","Patent: US 4769326-A 2 06-SEP-1988;	The Regents of the University of California;",NA,NA
"764",269451001,"1  (bases 1 to 47)","Rutter,W.J.",NA,"Expression linkers","Patent: US 4769326-A 3 06-SEP-1988;	The Regents of the University of California;",NA,NA
"765",269452001,"1  (bases 1 to 57)","Rutter,W.J.",NA,"Expression linkers","Patent: US 4769326-A 4 06-SEP-1988;	The Regents of the University of California;",NA,NA
"766",269456001,"1  (bases 1 to 123)","Stephens,M.A., Rudolph,C.F., Hannett,N.M., Stassi,D.L. and	Pero,J.G.",NA,"Secretion vector","Patent: US 4769327-A 4 06-SEP-1988;	Biotechnica International, Inc.; Cambridge, MA",NA,NA
"767",269458001,"1  (bases 1 to 93)","Stephens,M.A., Rudolph,C.F., Hannett,N.M., Stassi,D.L. and	Pero,J.G.",NA,"Secretion vector","Patent: US 4769327-A 6 06-SEP-1988;	Biotechnica International, Inc.; Cambridge, MA",NA,NA
"768",269460001,"1  (bases 1 to 42)","Stephens,M.A., Rudolph,C.F., Hannett,N.M., Stassi,D.L. and	Pero,J.G.",NA,"Secretion vector","Patent: US 4769327-A 8 06-SEP-1988;	Biotechnica International, Inc.; Cambridge, MA",NA,NA
"769",269462001,"1  (bases 1 to 454)","Stephens,M.A., Rudolph,C.F., Hannett,N.M., Stassi,D.L. and	Pero,J.G.",NA,"Secretion vector","Patent: US 4769327-A 10 06-SEP-1988;	Biotechnica International, Inc.; Cambridge, MA",NA,NA
"770",269463001,"1  (bases 1 to 1031)","Murray,M.J. and Kelly,J.D.",NA,"Expression of biologically active PDGF analogs in yeast","Patent: US 4769328-A 1 06-SEP-1988;	ZymoGenetics Inc.; Seattle, WA",NA,NA
"771",269467001,"1  (bases 1 to 222)","Burleigh,B.D. and Murphy,D.S.",NA,"Method for purifying and isolating two ionic forms of somatomedin C","Patent: US 4769361-A 1 06-SEP-1988;	International Minerals & Chemical Corp.; Terre Haute, IN",NA,NA
"772",269469001,"1  (bases 1 to 1445)","Kaufman,R.J., Shoemaker,C.B. and Wasley,L.C.",NA,"High yield production of active Factor IX","Patent: US 4770999-A 1 13-SEP-1988;	Genetics Institute, Inc.; Cambridge, MA",NA,NA
"773",269470001,"1  (bases 1 to 1361)","Kaufman,R.J., Shoemaker,C.B. and Wasley,L.C.",NA,"High yield production of active Factor IX","Patent: US 4770999-A 2 13-SEP-1988;	Genetics Institute, Inc.; Cambridge, MA",NA,NA
"774",269472001,"1  (bases 1 to 961)","Verrips,C.T., Maat,J., Edens,L. and Ledeboer,A.M.",NA,"Structural genes encoding the various allelic and maturation forms	of preprothaumatin, recombinant cloning vehicles comprising said	structural genes and expression thereof in transformed microbial	host cells","Patent: US 4771000-A 2 13-SEP-1988;	Internationale Octrooi Maatschappij Octropa B.V.; Rotterdam;	NL;",NA,NA
"775",269474001,"1  (bases 1 to 705)","Verrips,C.T., Maat,J., Edens,L. and Ledeboer,A.M.",NA,"Structural genes encoding the various allelic and maturation forms	of preprothaumatin, recombinant cloning vehicles comprising said	structural genes and expression thereof in transformed microbial	host cells","Patent: US 4771000-A 4 13-SEP-1988;	Internationale Octrooi Maatschappij Octropa B.V.; Rotterdam;	NL;",NA,NA
"776",269476001,"1  (bases 1 to 639)","Verrips,C.T., Maat,J., Edens,L. and Ledeboer,A.M.",NA,"Structural genes encoding the various allelic and maturation forms	of preprothaumatin, recombinant cloning vehicles comprising said	structural genes and expression thereof in transformed microbial	host cells","Patent: US 4771000-A 6 13-SEP-1988;	Internationale Octrooi Maatschappij Octropa B.V.; Rotterdam;	NL;",NA,NA
"777",269478001,"1  (bases 1 to 687)","Verrips,C.T., Maat,J., Edens,L. and Ledeboer,A.M.",NA,"Structural genes encoding the various allelic and maturation forms	of preprothaumatin, recombinant cloning vehicles comprising said	structural genes and expression thereof in transformed microbial	host cells","Patent: US 4771000-A 8 13-SEP-1988;	Internationale Octrooi Maatschappij Octropa B.V.; Rotterdam;	NL;",NA,NA
"778",269479001,"1  (bases 1 to 705)","Verrips,C.T., Maat,J., Edens,L. and Ledeboer,A.M.",NA,"Structural genes encoding the various allelic and maturation forms	of preprothaumatin, recombinant cloning vehicles comprising said	structural genes and expression thereof in transformed microbial	host cells","Patent: US 4771000-A 9 13-SEP-1988;	Internationale Octrooi Maatschappij Octropa B.V.; Rotterdam;	NL;",NA,NA
"779",269488001,"1  (bases 1 to 50)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 1 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"780",269489001,"1  (bases 1 to 27)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 2 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"781",269490001,"1  (bases 1 to 27)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 3 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"782",269491001,"1  (bases 1 to 41)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 4 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"783",269492001,"1  (bases 1 to 41)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 5 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"784",269493001,"1  (bases 1 to 31)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 6 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"785",269494001,"1  (bases 1 to 29)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 7 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"786",269495001,"1  (bases 1 to 32)","De Boer,H.A.",NA,"Dedicated ribosomes and their use","Patent: US 4772555-A 8 20-SEP-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"787",269515001,"1  (bases 1 to 249)","Chang,T.W., Kato,I., Chanda,P. and Chang,N.T.",NA,"Immunochemical methods for the detection of antibody against	HTLV-III","Patent: US 4774175-A 1 27-SEP-1988;	Centocor, Inc.; Malvern, PA",NA,NA
"788",269517001,"1  (bases 1 to 169)","Gottlieb,A.Arthur.",NA,"Sensitive tests for malignancies based on DNA detection","Patent: US 4774176-A 1 27-SEP-1988;	5915 Pitt St.; New Orleans, LA",NA,NA
"789",269518001,"1  (bases 1 to 67)","Gottlieb,A.Arthur.",NA,"Sensitive tests for malignancies based on DNA detection","Patent: US 4774176-A 2 27-SEP-1988;	5915 Pitt St.; New Orleans, LA",NA,NA
"790",269519001,"1  (bases 1 to 49)","Gottlieb,A.Arthur.",NA,"Sensitive tests for malignancies based on DNA detection","Patent: US 4774176-A 3 27-SEP-1988;	5915 Pitt St.; New Orleans, LA",NA,NA
"791",269528001,"1  (bases 1 to 60)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 1 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"792",269529001,"1  (bases 1 to 60)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 2 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"793",269530001,"1  (bases 1 to 20)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 3 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"794",269531001,"1  (bases 1 to 60)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 4 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"795",269532001,"1  (bases 1 to 32)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 5 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"796",269533001,"1  (bases 1 to 57)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 6 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"797",269534001,"1  (bases 1 to 72)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 7 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"798",269535001,"1  (bases 1 to 60)","Urdea,M.S.",NA,"Polynucleotide determination with selectable cleavage sites","Patent: US 4775619-A 8 04-OCT-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"799",269544001,"1  (bases 1 to 73)","Hitzeman,R.A. and Leung,D.W.",NA,"Expression, processing and secretion of heterologous protein by	yeast","Patent: US 4775622-A 9 04-OCT-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"800",269545001,"1  (bases 1 to 1260)","Bang,N.U., Beckmann,R.J., Jaskunas,S.Richard., Lai,M.-H.T.,	Little,S.P., Long,G.L. and Santerre,R.F.",NA,"Vectors and compounds for expression of human protein C","Patent: US 4775624-A 1 04-OCT-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"801",269546001,"1  (bases 1 to 30)","Bang,N.U., Beckmann,R.J., Jaskunas,S.Richard., Lai,M.-H.T.,	Little,S.P., Long,G.L. and Santerre,R.F.",NA,"Vectors and compounds for expression of human protein C","Patent: US 4775624-A 2 04-OCT-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"802",269547001,"1  (bases 1 to 96)","Bang,N.U., Beckmann,R.J., Jaskunas,S.Richard., Lai,M.-H.T.,	Little,S.P., Long,G.L. and Santerre,R.F.",NA,"Vectors and compounds for expression of human protein C","Patent: US 4775624-A 3 04-OCT-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"803",269549001,"1  (bases 1 to 96)","Bang,N.U., Beckmann,R.J., Jaskunas,S.Richard., Lai,M.-H.T.,	Little,S.P., Long,G.L. and Santerre,R.F.",NA,"Vectors and compounds for expression of human protein C","Patent: US 4775624-A 5 04-OCT-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"804",269550001,"1  (bases 1 to 103)","Bang,N.U., Beckmann,R.J., Jaskunas,S.Richard., Lai,M.-H.T.,	Little,S.P., Long,G.L. and Santerre,R.F.",NA,"Vectors and compounds for expression of human protein C","Patent: US 4775624-A 6 04-OCT-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"805",269551001,"1  (bases 1 to 731)","Tibbetts,C., Larsen,P.L., Jones,S.N. and McGrane,M.M.",NA,"Transcriptional control element adapted for regulation of gene	expression in animal cells","Patent: US 4775630-A 1 04-OCT-1988;	Vanderbilt University; Nashville, TN",NA,NA
"806",269583001,"1  (bases 1 to 501)","Teraoka,H., Sato,K. and Tanaka,K.",NA,"Novel interferon alphas","Patent: US 4780530-A 1 25-OCT-1988;	Shionogi & Co., Ltd.; Osaka;	JP;",NA,NA
"807",269585001,"1  (bases 1 to 501)","Teraoka,H., Sato,K. and Tanaka,K.",NA,"Novel interferon alphas","Patent: US 4780530-A 3 25-OCT-1988;	Shionogi & Co., Ltd.; Osaka;	JP;",NA,NA
"808",269587001,"1  (bases 1 to 486)","Teraoka,H., Sato,K. and Tanaka,K.",NA,"Novel interferon alphas","Patent: US 4780530-A 5 25-OCT-1988;	Shionogi & Co., Ltd.; Osaka;	JP;",NA,NA
"809",269589001,"1  (bases 1 to 1300)","Puhler,A., Reilaender,H. and Weber,G.",NA,"Nitrogen fixation regulator genes","Patent: US 4782022-A 1 01-NOV-1988;	Lubrizol Genetics, Inc.; Wickliffe, OH",NA,NA
"810",269591001,"1  (bases 1 to 827)","Puhler,A., Reilaender,H. and Weber,G.",NA,"Nitrogen fixation regulator genes","Patent: US 4782022-A 3 01-NOV-1988;	Lubrizol Genetics, Inc.; Wickliffe, OH",NA,NA
"811",269592001,"1  (bases 1 to 1300)","Puhler,A., Reilaender,H. and Weber,G.",NA,"Nitrogen fixation regulator genes","Patent: US 4782022-A 4 01-NOV-1988;	Lubrizol Genetics, Inc.; Wickliffe, OH",NA,NA
"812",269593001,"1  (bases 1 to 1584)","Puhler,A., Reilaender,H. and Weber,G.",NA,"Nitrogen fixation regulator genes","Patent: US 4782022-A 5 01-NOV-1988;	Lubrizol Genetics, Inc.; Wickliffe, OH",NA,NA
"813",269601001,"1  (bases 1 to 138)","Hopp,T.P., Bektesh,S.L., Conlon,P.J. III and March,C.J.",NA,"Synthesis of protein with an identification peptide, and hybrid	polypeptide incorporating same","Patent: US 4782137-A 1 01-NOV-1988;	Immunex Corporation; Seattle, WA",NA,NA
"814",269602001,"1  (bases 1 to 34)","Hopp,T.P., Bektesh,S.L., Conlon,P.J. III and March,C.J.",NA,"Synthesis of protein with an identification peptide, and hybrid	polypeptide incorporating same","Patent: US 4782137-A 2 01-NOV-1988;	Immunex Corporation; Seattle, WA",NA,NA
"815",269604001,"1  (bases 1 to 93)","Kovacevic,S., Miller,J.R. and Hsiung,H.M.",NA,"Recombinant DNA expression vectors useful in bacillus and other	host cells","Patent: US 4783405-A 1 08-NOV-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"816",269605001,"1  (bases 1 to 233)","Hoshiko,S., Makabe,O., Fukatsu,S. and Nagaoka,K.",NA,"Gene coding for signal peptides and utilization thereof","Patent: US 4783415-A 1 08-NOV-1988;	Meiji Seika Kabushiki Kaisha; Kyobashi;	JP;",NA,NA
"817",269611001,"1  (bases 1 to 477)","Larsen,B.R., Siegel,N.R., Kotts,C.E., McGrath,M.F., Ogden,S.D.,	Krivi,G.G. and Minnerly,J.C.",NA,"Growth factors","Patent: US 4783524-A 5 08-NOV-1988;	Monsanto Company; St. Louis, MO",NA,NA
"818",269616001,"1  (bases 1 to 70)","Watanabe,S.M., Cosand,W.L., McArdle,S. and Travis,B.M.",NA,"Expression and diagnostic use of pENV-3 encoded peptides which are	immunologically reactive with antibodies to LAV","Patent: US 4784941-A 1 15-NOV-1988;	Genetic Systems Corporation; Seattle, WA",NA,NA
"819",269619001,"1  (bases 1 to 912)","Watanabe,S.M., Cosand,W.L., McArdle,S. and Travis,B.M.",NA,"Expression and diagnostic use of pENV-3 encoded peptides which are	immunologically reactive with antibodies to LAV","Patent: US 4784941-A 4 15-NOV-1988;	Genetic Systems Corporation; Seattle, WA",NA,NA
"820",269621001,"1  (bases 1 to 960)","Watanabe,S.M., Cosand,W.L., McArdle,S. and Travis,B.M.",NA,"Expression and diagnostic use of pENV-3 encoded peptides which are	immunologically reactive with antibodies to LAV","Patent: US 4784941-A 6 15-NOV-1988;	Genetic Systems Corporation; Seattle, WA",NA,NA
"821",269623001,"1  (bases 1 to 735)","Watanabe,S.M., Cosand,W.L., McArdle,S. and Travis,B.M.",NA,"Expression and diagnostic use of pENV-3 encoded peptides which are	immunologically reactive with antibodies to LAV","Patent: US 4784941-A 8 15-NOV-1988;	Genetic Systems Corporation; Seattle, WA",NA,NA
"822",269624001,"1  (bases 1 to 301)","Scott,J.R. and Fischetti,V.A.",NA,"Production of streptococcal m protein immunogens and molecular	probes","Patent: US 4784948-A 1 15-NOV-1988;	The Rockefeller University; New York, NY",NA,NA
"823",269627001,"1  (bases 1 to 46)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 2 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"824",269628001,"1  (bases 1 to 31)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 3 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"825",269629001,"1  (bases 1 to 30)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 4 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"826",269631001,"1  (bases 1 to 30)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 6 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"827",269633001,"1  (bases 1 to 33)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 8 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"828",269635001,"1  (bases 1 to 44)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 10 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"829",269638001,"1  (bases 1 to 48)","Gelfand,D.H., Lawyer,F.C. and Stoffel,S.",NA,"Universal dominant selectable marker cassette","Patent: US 4784949-A 13 15-NOV-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"830",269640001,"1  (bases 1 to 221)","Kramer,F.R., Miele,E.A. and Mills,D.R.",NA,"Autocatalytic replication of recombinant RNA","Patent: US 4786600-A 1 22-NOV-1988;	The Trustees of Columbia University in the City of New York; New	York, NY",NA,NA
"831",269641001,"1  (bases 1 to 40)","Kramer,F.R., Miele,E.A. and Mills,D.R.",NA,"Autocatalytic replication of recombinant RNA","Patent: US 4786600-A 2 22-NOV-1988;	The Trustees of Columbia University in the City of New York; New	York, NY",NA,NA
"832",269642001,"1  (bases 1 to 45)","Kramer,F.R., Miele,E.A. and Mills,D.R.",NA,"Autocatalytic replication of recombinant RNA","Patent: US 4786600-A 3 22-NOV-1988;	The Trustees of Columbia University in the City of New York; New	York, NY",NA,NA
"833",269643001,"1  (bases 1 to 330)","Weinberg,R.A., Tabin,C.J. and Bradley,S.M.",NA,"Method of preparing antibodies to characterize oncogenes","Patent: US 4786718-A 1 22-NOV-1988;	Massachusetts Institute of Technology; Boston, MA",NA,NA
"834",269645001,"1  (bases 1 to 357)","Kudo,A., Nishimura,Y., Ichikawa,Y. and Watanabe,T.",NA,"DNA sequence","Patent: US 4786719-A 1 22-NOV-1988;	Teijin, Limited; Osaka;	JP;",NA,NA
"835",269647001,"1  (bases 1 to 324)","Kudo,A., Nishimura,Y., Ichikawa,Y. and Watanabe,T.",NA,"DNA sequence","Patent: US 4786719-A 3 22-NOV-1988;	Teijin, Limited; Osaka;	JP;",NA,NA
"836",269649001,"1  (bases 1 to 1998)","Nunberg,J.H.",NA,"Feline leukemia virus vaccine","Patent: US 4789702-A 1 06-DEC-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"837",269651001,"1  (bases 1 to 27)","Nunberg,J.H.",NA,"Feline leukemia virus vaccine","Patent: US 4789702-A 3 06-DEC-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"838",269653001,"1  (bases 1 to 853)","Nunberg,J.H.",NA,"Feline leukemia virus vaccine","Patent: US 4789702-A 5 06-DEC-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"839",269655001,"1  (bases 1 to 69)","Nunberg,J.H.",NA,"Feline leukemia virus vaccine","Patent: US 4789702-A 7 06-DEC-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"840",269669001,"1  (bases 1 to 715)","Stambrook,P.J. and Tischfield,J.A.",NA,"Methods and kits for identifying mutagenic agents and molecular	mutations in DNA in mammalian cells","Patent: US 4792520-A 2 20-DEC-1988;	University of Cincinnati; Cincinnati, OH",NA,NA
"841",269676001,"1  (bases 1 to 390)","Wong,H.C. and Chang,S.",NA,"3'Expression enhancing fragments and method","Patent: US 4792523-A 1 20-DEC-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"842",269677001,"1  (bases 1 to 59)","Wong,H.C. and Chang,S.",NA,"3'Expression enhancing fragments and method","Patent: US 4792523-A 2 20-DEC-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"843",269689001,"1  (bases 1 to 273)","Narang,S.A. and Wu,R.J.",NA,"Adaptors, and synthesis and cloning of proinsulin genes","Patent: US 4792602-A 2 20-DEC-1988;	Cornell Research Foundation, Inc.; Ithaca, NY",NA,NA
"844",269691001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 2 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"845",269693001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 4 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"846",269695001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 6 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"847",269697001,"1  (bases 1 to 498)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 8 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"848",269699001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 10 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"849",269701001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 12 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"850",269703001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 14 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"851",269705001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 16 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"852",269707001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 18 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"853",269709001,"1  (bases 1 to 516)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 20 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"854",269711001,"1  (bases 1 to 498)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 22 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"855",269713001,"1  (bases 1 to 495)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 24 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"856",269714001,"1  (bases 1 to 137)","Bell,L.D., Smith,J.C. and Boseley,P.G.",NA,"Modified (1-56) beta interferons","Patent: US 4793995-A 25 27-DEC-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"857",269732001,"1  (bases 1 to 1900)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 1 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"858",269733001,"1  (bases 1 to 1652)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 2 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"859",269734001,"1  (bases 1 to 1950)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 3 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"860",269735001,"1  (bases 1 to 1131)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 4 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"861",269736001,"1  (bases 1 to 1950)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 5 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"862",269737001,"1  (bases 1 to 2000)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 6 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"863",269738001,"1  (bases 1 to 2000)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 7 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"864",269739001,"1  (bases 1 to 2000)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 8 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"865",269740001,"1  (bases 1 to 2005)","Tabor,S. and Richardson,C.C.",NA,"T7 DNA polymerase","Patent: US 4795699-A 9 03-JAN-1989;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"866",269741001,"1  (bases 1 to 58)","Dervan,P.B. and Dreyer,G.B.",NA,"Nucleic acid probes and methods of using same","Patent: US 4795700-A 1 03-JAN-1989;	California Institute of Technology; Pasadena, CA",NA,NA
"867",269742001,"1  (bases 1 to 75)","Hsiung,H.M. and Smith,D.P.",NA,"Novel expression control sequences","Patent: US 4795706-A 1 03-JAN-1989;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"868",269743001,"1  (bases 1 to 55)","Hsiung,H.M. and Smith,D.P.",NA,"Novel expression control sequences","Patent: US 4795706-A 2 03-JAN-1989;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"869",269744001,"1  (bases 1 to 63)","Hsiung,H.M. and Smith,D.P.",NA,"Novel expression control sequences","Patent: US 4795706-A 3 03-JAN-1989;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"870",269745001,"1  (bases 1 to 90)","Hsiung,H.M. and Smith,D.P.",NA,"Novel expression control sequences","Patent: US 4795706-A 4 03-JAN-1989;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"871",269746001,"1  (bases 1 to 63)","Hsiung,H.M. and Smith,D.P.",NA,"Novel expression control sequences","Patent: US 4795706-A 5 03-JAN-1989;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"872",269752001,"1  (bases 1 to 520)","Lindberg,F.C., Lund,B.O., Baga,B.M., Norgren,M.E., Goransson,M.,	Uhlin,B.E., Normark,J.S. and Lark,D.L.",NA,"Adhesin antigens, antibodies and DNA fragment encoding the antigen,	methods and means for diagnosis and immunization etc","Patent: US 4795803-A 4 03-JAN-1989;	Syn-Tek AB; Umea;	SE;",NA,NA
"873",269753001,"1  (bases 1 to 501)","Lindberg,F.C., Lund,B.O., Baga,B.M., Norgren,M.E., Goransson,M.,	Uhlin,B.E., Normark,J.S. and Lark,D.L.",NA,"Adhesin antigens, antibodies and DNA fragment encoding the antigen,	methods and means for diagnosis and immunization etc","Patent: US 4795803-A 5 03-JAN-1989;	Syn-Tek AB; Umea;	SE;",NA,NA
